SIGN ID,LOCATION DESCRIPTION,LIMIT,LATITUDE,LONGITUDE
13380,WOOD STREET,50,-37.73593,145.027027
29224,WOOD STREET,50,-36.738513,144.264772
27666,WOOD STREET,40,-36.632758,142.626444
27667,WOOD STREET,50,-36.632741,142.629264
60526,WOOD STREET,40,-37.819154,145.018748
53533,WOOD STREET,40,-37.974341,145.035538
53535,WOOD STREET,50,-37.974692,145.038521
13220,WOOD STREET,50,-37.735677,145.02483
33979,WOODBINE STREET,40,-36.249495,142.386925
33980,WOODBINE STREET,40,-36.248844,142.387342
53948,WOODBINE GROVE,50,-38.054136,145.120696
64509,WOODBINE GROVE,40,-38.055009,145.11811
1612,WOODBURN ROAD,40,-37.837088,145.042099
42705,WOODEND ROAD,60,-38.358309,142.466145
23187,WOODGLEN ROAD,100,-37.77598,147.385242
23184,WOODGLEN ROAD,60,-37.775372,147.380054
23185,WOODGLEN ROAD,60,-37.775273,147.379203
68166,WOODHOUSE GROVE,40,-37.802644,145.123183
68167,WOODHOUSE GROVE,40,-37.801737,145.123341
68168,WOODHOUSE GROVE,50,-37.801607,145.125488
68234,WOODHOUSE GROVE,50,-37.801894,145.127649
23255,WOODLAND STREET,50,-36.125772,146.882431
23268,WOODLAND STREET,40,-36.125528,146.880694
23266,WOODLAND STREET,40,-36.12539,146.879713
23259,WOODLAND STREET,40,-36.125109,146.877759
267,WOODLANDS ROAD,50,-38.131541,145.234662
7997,WOODLANDS AVENUE,50,-37.748669,144.937186
7995,WOODLANDS AVENUE,40,-37.748596,144.936569
7993,WOODLANDS AVENUE,40,-37.748462,144.935448
63820,WOODLANDS DRIVE,60,-37.999174,145.118911
63821,WOODLANDS DRIVE,60,-37.995965,145.119585
63822,WOODLANDS DRIVE,60,-37.988509,145.117692
1614,WOODLEA DRIVE,40,-37.902642,145.157259
62692,WOODLEE STREET,40,-37.975074,145.213183
62693,WOODLEE STREET,40,-37.975647,145.213163
43301,WOODROWVALE ROAD,80,-38.369989,143.602022
43300,WOODROWVALE ROAD,80,-38.365083,143.59713
43297,WOODROWVALE ROAD,80,-38.359985,143.59469
43351,WOODS STREET,40,-38.338108,143.598655
39429,WOODS ROAD,80,-38.197297,144.399973
39417,WOODS ROAD,60,-38.196259,144.391062
9971,WOODS STREET,40,-37.844903,144.869217
9954,WOODS STREET,40,-37.844854,144.868757
9956,WOODS STREET,40,-37.844735,144.867642
9958,WOODS STREET,50,-37.844589,144.866274
8819,WOODS ROAD,60,-37.822936,144.721376
16240,WOODS ROAD,100,-36.333176,145.89963
16238,WOODS ROAD,80,-36.33319,145.896579
16484,WOODS ROAD,50,-36.024937,146.013302
16483,WOODS ROAD,50,-36.020256,146.013294
16452,WOODS ROAD,50,-36.013661,146.013287
16451,WOODS ROAD,50,-36.009559,146.013285
32477,WOODS STREET,40,-35.767849,142.05525
32478,WOODS STREET,50,-35.767853,142.059072
55002,WOODS ROAD,60,-37.80828,144.72336
52299,WOODS STREET,50,-38.04628,145.367583
75356,WOODSTOCK STREET,40,-37.872005,144.99151
54598,WOODSTOCK STREET,40,-37.81768,145.059553
54599,WOODSTOCK STREET,40,-37.817828,145.060739
54600,WOODSTOCK STREET,50,-37.817963,145.061819
67830,WOODVALE COURT,20,-37.854081,145.16548
67831,WOODVALE COURT,20,-37.853757,145.165575
41015,WOODVILLE STREET,60,-38.17763,144.570656
30207,WOODWARD ROAD,60,-36.790741,144.265262
30205,WOODWARD ROAD,60,-36.785123,144.265441
30753,WOODWARD ROAD,50,-36.782185,144.26532
30752,WOODWARD ROAD,50,-36.781143,144.265494
59856,WOOL WOOL ROAD,80,-38.242654,143.504548
59857,WOOL WOOL ROAD,60,-38.242248,143.500985
71276,WOOL WOOL ROAD,60,-38.242093,143.499626
71277,WOOL WOOL ROAD,80,-38.24197,143.498558
1912,WOOLAMAI BEACH ROAD,40,-38.54142,145.339622
1911,WOOLAMAI BEACH ROAD,40,-38.537894,145.33529
1910,WOOLAMAI BEACH ROAD,40,-38.534422,145.335302
1908,WOOLAMAI BEACH ROAD,60,-38.530045,145.335289
1907,WOOLAMAI BEACH ROAD,60,-38.521406,145.334095
13967,WOOLHOUSE STREET,50,-37.765357,144.987822
13966,WOOLHOUSE STREET,40,-37.764762,144.987938
13965,WOOLHOUSE STREET,40,-37.76395,144.988096
12331,WOOLLEY STREET,40,-37.751049,144.908223
64873,WOOLLEYS ROAD,70,-38.338767,145.179067
64874,WOOLLEYS ROAD,70,-38.338774,145.182754
43844,WOOLPACK ROAD,80,-37.692621,144.460162
43843,WOOLPACK ROAD,80,-37.686339,144.462445
21098,WOOLSHED ROAD,100,-36.319309,146.530807
21095,WOOLSHED ROAD,80,-36.314445,146.528596
32680,WOOMERA AVENUE,50,-34.294935,142.23311
33085,WOOMERA AVENUE,50,-34.29047,142.235375
52543,WOOMERA AVENUE,40,-37.985078,145.186611
53423,WOORALLA DRIVE,60,-38.200831,145.093439
63465,WOORALLA DRIVE,60,-38.206726,145.091816
53420,WOORALLA DRIVE,80,-38.218314,145.094678
53422,WOORALLA DRIVE,80,-38.214601,145.092199
53425,WOORALLA DRIVE,40,-38.195577,145.091735
63472,WOORALLA DRIVE,40,-38.197611,145.09361
63473,WOORALLA DRIVE,40,-38.195993,145.092116
20293,WOORARRA ROAD,60,-38.662952,146.438212
32761,WOORINEN ROAD,100,-35.295006,143.460118
32762,WOORINEN ROAD,80,-35.294202,143.456814
58376,WOORINEN ROAD,80,-35.325378,143.52021
58377,WOORINEN ROAD,80,-35.326038,143.520958
58378,WOORINEN ROAD,80,-35.328043,143.523221
58379,WOORINEN ROAD,80,-35.331327,143.52694
58383,WOORINEN ROAD,80,-35.334816,143.53188
58385,WOORINEN ROAD,60,-35.339052,143.539928
69901,WOORINEN ROAD,80,-35.338388,143.539109
32766,WOORINEN-GOSCHEN ROAD,100,-35.297682,143.454054
32764,WOORINEN-GOSCHEN ROAD,80,-35.294991,143.454054
32780,WOORINEN-VINIFERA ROAD,60,-35.290205,143.447208
32779,WOORINEN-VINIFERA ROAD,80,-35.287971,143.446139
33081,WOORLONG AVENUE,60,-34.283701,142.212634
98392,WOORNDOO-STREATHAM ROAD,80,-37.759902,143.018826
98393,WOORNDOO-STREATHAM ROAD,80,-37.759451,143.019768
98394,WOORNDOO-STREATHAM ROAD,100,-37.761928,143.014616
79359,WOOTTEN ,40,-37.855478,144.66049
39565,WORDEN COURT,40,-38.177431,144.394617
35939,WORMBETE STATION ROAD,60,-38.320512,144.072641
35947,WORMBETE STATION ROAD,60,-38.318951,144.059033
35949,WORMBETE STATION ROAD,80,-38.3186,144.055664
56451,WORRELL STREET,50,-37.804914,145.178467
68061,WORRELL STREET,50,-37.805602,145.183598
60848,WORSLEY AVENUE,50,-37.943241,145.137129
72082,WORSLEY ROAD,80,-38.037551,145.187414
72084,WORSLEY ROAD,80,-38.064662,145.182045
72085,WORSLEY ROAD,80,-38.057544,145.183465
72088,WORSLEY ROAD,80,-38.049566,145.185039
72089,WORSLEY ROAD,80,-38.042455,145.186414
53049,WORTHING ROAD,50,-37.943255,145.039625
62811,WORTHING ROAD,50,-37.94507,145.039229
62832,WORTHING ROAD,40,-37.941454,145.040064
53685,WORTHING ROAD,60,-38.161617,145.299227
64097,WORTHING ROAD,80,-38.162185,145.303758
64106,WORTHING ROAD,60,-38.161796,145.300657
42054,WRAY STREET,50,-38.402247,144.187393
67560,WRAY CRESCENT,50,-37.784571,145.377995
9843,WREN STREET,40,-37.865648,144.812931
14973,WREN STREET,50,-36.490582,145.332182
52399,WREN DRIVE,40,-37.944289,145.191395
9430,WRIGHT STREET,60,-37.795134,144.823632
9429,WRIGHT STREET,60,-37.794722,144.819762
35124,WRIGHT STREET,50,-37.687808,143.369662
35127,WRIGHT STREET,40,-37.687517,143.36714
35122,WRIGHT STREET,40,-37.687551,143.367513
29845,WRIGHT STREET,100,-37.110027,144.335546
29788,WRIGHT STREET,80,-37.108174,144.334509
29843,WRIGHT STREET,50,-37.105873,144.333734
29884,WRIGHT STREET,40,-37.104191,144.333158
16966,WRIGHT AVENUE,50,-36.39795,145.40605
31436,WRIGHT STREET,50,-36.275126,143.347597
31435,WRIGHT STREET,40,-36.274017,143.34577
31433,WRIGHT STREET,40,-36.273872,143.345237
65448,WRIXON STREET,40,-37.815488,145.046535
65449,WRIXON STREET,40,-37.813564,145.046892
65450,WRIXON STREET,40,-37.814025,145.046806
65451,WRIXON STREET,40,-37.812707,145.047051
12119,WUNGAN STREET,50,-37.721,145.070168
12117,WUNGAN STREET,50,-37.718714,145.0742
15760,WUNGHNU ROAD,100,-36.159936,145.441844
15757,WUNGHNU ROAD,60,-36.159939,145.432226
15758,WUNGHNU ROAD,80,-36.159936,145.438565
1137,WUSTEMENN PLACE,40,-37.81854,144.995359
9506,WYALONG STREET,40,-37.77776,144.816595
9504,WYALONG STREET,40,-37.777872,144.817519
44420,WYATT STREET,60,-38.345009,141.59057
67029,WYLIE STREET,40,-37.768481,145.646856
41080,WYNDHAM STREET,50,-38.172682,144.567784
41075,WYNDHAM STREET,60,-38.17237,144.556921
41078,WYNDHAM STREET,60,-38.172222,144.563925
25405,WYNDHAM STREET,40,-35.730889,143.912196
25426,WYNDHAM STREET,40,-35.730874,143.91979
25424,WYNDHAM STREET,40,-35.730876,143.920548
25406,WYNDHAM STREET,50,-35.730881,143.914821
51926,WYNNSTAY ROAD,40,-37.852604,145.009034
52335,WYUNA ROAD,40,-37.874629,145.032679
1640,XAVIER AVENUE,40,-37.814765,145.035754
10694,YALE DRIVE,60,-37.64439,145.012598
61208,YALLAMBEE ROAD,50,-38.13519,145.333988
12195,YALLAMBIE ROAD,50,-37.721959,145.10302
12196,YALLAMBIE ROAD,40,-37.721798,145.101562
12197,YALLAMBIE ROAD,40,-37.721611,145.099928
100651,YALLOOK MAIL ROAD,80,-36.385556,144.222559
100652,YALLOOK MAIL ROAD,80,-36.385556,144.221422
445,YAN YEAN ROAD,80,-37.60232,145.138673
11214,YAN YEAN ROAD,80,-37.587284,145.141438
11212,YAN YEAN ROAD,80,-37.582883,145.142216
11208,YAN YEAN ROAD,80,-37.57996,145.142732
11206,YAN YEAN ROAD,80,-37.574398,145.143714
66207,YAN YEAN ROAD,80,-37.589616,145.141026
58409,YANA STREET,40,-35.346662,143.544935
58411,YANA STREET,40,-35.348003,143.544698
69948,YANA STREET,50,-35.351009,143.544178
69949,YANA STREET,60,-35.356822,143.542832
24592,YANAC-NETHERBY ROAD,100,-36.134689,141.443134
24591,YANAC-NETHERBY ROAD,80,-36.134323,141.439718
1653,YANNATHAN ROAD,60,-38.330862,145.67009
1655,YANNATHAN ROAD,80,-38.32584,145.671011
34397,YAPEEN SCHOOL LANE,40,-37.130781,144.183573
19180,YARCK ROAD,60,-37.100036,145.616022
19182,YARCK ROAD,60,-37.09706,145.613853
19184,YARCK ROAD,80,-37.094467,145.6131
35770,YARIMA ROAD,50,-38.028463,143.634617
70657,YARIMA ROAD,50,-38.025124,143.635227
6303,YARMOUTH AVENUE,50,-37.749616,144.812427
6302,YARMOUTH AVENUE,40,-37.749449,144.811139
38407,YARRA STREET,60,-38.15777,144.35875
38411,YARRA STREET,40,-38.156396,144.359385
38409,YARRA STREET,40,-38.155379,144.359849
9723,YARRA STREET,50,-37.851303,144.897435
9722,YARRA STREET,40,-37.851023,144.895013
9721,YARRA STREET,50,-37.850958,144.894458
1315,YARRA STREET,40,-37.836259,144.993055
830,YARRA STREET,40,-37.801887,144.993115
13442,YARRA AVENUE,40,-37.719408,145.021689
13274,YARRA AVENUE,40,-37.719271,145.020571
55380,YARRA ROAD,60,-37.763358,145.271828
55381,YARRA ROAD,40,-37.765412,145.271401
66333,YARRA ROAD,60,-37.736393,145.271146
66334,YARRA ROAD,60,-37.737503,145.271038
66335,YARRA ROAD,70,-37.740398,145.269628
66336,YARRA ROAD,70,-37.746476,145.270263
66532,YARRA ROAD,70,-37.756689,145.272958
66534,YARRA ROAD,40,-37.76474,145.271328
66541,YARRA ROAD,40,-37.780886,145.274473
66542,YARRA ROAD,40,-37.781546,145.274354
66531,YARRA ROAD,70,-37.749529,145.270655
66537,YARRA ROAD,60,-37.768217,145.272294
14213,YARRA BEND ROAD,15,-37.796514,145.010835
37724,YARRA GUM PLACE,50,-37.608272,143.874808
33251,YARRABY ROAD,60,-35.17107,143.372323
57295,YARRAGON-SHADY CREEK ROAD,60,-38.200983,146.068262
14137,YARRALEA STREET,40,-37.783665,145.031728
14136,YARRALEA STREET,40,-37.783003,145.031838
14135,YARRALEA STREET,40,-37.781703,145.032057
14138,YARRALEA STREET,40,-37.784201,145.03164
23499,YARRALUMLA DRIVE,60,-36.146275,146.86934
23500,YARRALUMLA DRIVE,60,-36.144188,146.865487
69576,YARRALUMLA DRIVE,60,-36.148364,146.873326
23503,YARRALUMLA DRIVE,60,-36.14186,146.862672
23504,YARRALUMLA DRIVE,60,-36.137554,146.863043
43562,YARRAM GAP ROAD,80,-37.538837,142.732745
55114,YARRAVIEW ROAD,50,-37.653013,145.370001
66176,YARRAVIEW ROAD,50,-37.655864,145.368968
66178,YARRAVIEW ROAD,50,-37.658632,145.368211
16330,YARRAWONGA-WILBY ROAD,80,-36.153894,146.016641
36207,YARROWEE STREET,60,-37.59854,143.842878
36209,YARROWEE STREET,50,-37.597518,143.843069
36210,YARROWEE STREET,40,-37.595397,143.843018
36212,YARROWEE STREET,40,-37.592969,143.842976
36217,YARROWEE STREET,50,-37.584823,143.842831
36219,YARROWEE STREET,40,-37.582917,143.842787
13127,YEA STREET,40,-37.674726,144.936102
24246,YEARINGA ROAD,60,-36.369404,141.240772
7171,YEATS DRIVE,40,-37.71786,144.778868
7170,YEATS DRIVE,40,-37.717283,144.778351
7168,YEATS DRIVE,40,-37.716766,144.777723
37800,YENDON NO 1 ROAD,80,-37.638564,143.962712
37797,YENDON NO 2 ROAD,60,-37.637686,143.969039
37798,YENDON NO 2 ROAD,60,-37.637904,143.967955
36569,YENDON-EGERTON ROAD,80,-37.636534,143.975456
71383,YENDON-EGERTON ROAD,60,-37.637005,144.097372
59344,YENDON-EGERTON ROAD,100,-37.635882,143.979796
59971,YENDON-EGERTON ROAD,60,-37.637441,144.096264
36556,YENDON-LAL LAL ROAD,60,-37.67391,144.012458
36560,YENDON-LAL LAL ROAD,100,-37.639806,143.977139
36562,YENDON-LAL LAL ROAD,80,-37.637503,143.97476
68338,YENEDA STREET,50,-37.80165,145.097731
18564,YINNAR ROAD,100,-38.328824,146.323929
82936,Yinnar Road,80,-38.279335,146.379364
82937,Yinnar Road,80,-38.278996,146.380304
82938,Yinnar Road,80,-38.277528,146.383224
6472,YORK STREET,60,-37.832294,144.95431
1077,YORK STREET,40,-37.812934,144.991308
7691,YORK STREET,40,-37.792074,144.979387
7689,YORK STREET,40,-37.791692,144.976268
12072,YORK STREET,40,-37.734746,144.918371
12071,YORK STREET,50,-37.734374,144.914789
10068,YORK STREET,40,-37.704805,144.908296
36677,YORK STREET,60,-37.570977,143.892641
36869,YORK STREET,50,-37.570066,143.870309
36871,YORK STREET,60,-37.568282,143.876528
54522,YORK STREET,50,-37.815407,145.039509
56510,YORK STREET,40,-37.820562,145.100621
56511,YORK STREET,50,-37.819139,145.100899
21540,YORK STREET,50,-38.094142,147.068469
1017,YORKSHIRE STREET,40,-37.831639,144.99712
67967,YORKSHIRE STREET,50,-37.811216,145.161042
8689,YOU YANGS ROAD,60,-37.960792,144.497798
8686,YOU YANGS ROAD,60,-37.960446,144.494711
8685,YOU YANGS ROAD,60,-37.960077,144.491423
40115,YOU YANGS ROAD,60,-37.959625,144.486011
7733,YOUNG STREET,40,-37.798575,144.979562
18433,YOUNG STREET,60,-38.480084,145.947271
18062,YOUNG STREET,50,-38.136423,145.863411
13724,YOUNG STREET,50,-37.747665,145.010236
44949,YOUNG STREET,60,-37.730144,141.999461
44951,YOUNG STREET,60,-37.726898,141.999986
45456,YOUNG STREET,60,-37.598377,141.698701
77813,YOUNG STREET,40,-37.798214,144.979623
39819,YOUNG STREET,50,-38.015727,144.408369
52775,YOUNG STREET,60,-38.148172,145.121261
17257,YOUNG STREET,40,-36.782393,145.154163
15658,YOUNGER STREET,50,-36.364515,146.312173
6559,YUILLE STREET,50,-37.681332,144.588402
37628,YUILLE STREET,40,-37.653049,143.884814
52781,YUILLE STREET,60,-38.153332,145.124883
62273,YUILLE STREET,50,-38.158944,145.122479
102858,YUILLE ,50,-37.680342,144.589849
102774,YUILLE ,50,-37.678437,144.593146
9179,YURUGA BOULEVARD,60,-37.90613,144.752013
40468,YVERDON DRIVE,50,-38.056464,144.182295
40466,YVERDON DRIVE,50,-38.053047,144.181807
17040,ZEERUST ROAD,60,-36.276366,145.401196
17038,ZEERUST ROAD,60,-36.276368,145.402219
17035,ZEERUST ROAD,100,-36.276372,145.406734
17043,ZEERUST SCHOOL ROAD,60,-36.275483,145.404574
60631,ZERFAS STREET,40,-37.890144,145.237095
60633,ZERFAS STREET,40,-37.890143,145.235228
42454,ZIEGLER PARADE,100,-38.387623,142.611597
42452,ZIEGLER PARADE,80,-38.387292,142.608443
42449,ZIEGLER PARADE,60,-38.386691,142.602714
42448,ZIEGLER PARADE,60,-38.386081,142.596799
42445,ZIEGLER PARADE,60,-38.385709,142.593113
42442,ZIEGLER PARADE,40,-38.385456,142.590682
42441,ZIEGLER PARADE,40,-38.385286,142.589018
67469,ZINA GROVE,50,-37.799146,145.327972
51973,ZITA STREET,40,-37.92886,145.17161
51974,ZITA STREET,40,-37.928739,145.170614
110813,EAST ,50,-37.714309,144.949503
110812,EAST ,50,-37.714917,144.949398
112036,CHIFLEY ,50,-37.753888,145.028791
110819,EAST ,50,-37.705387,144.951046
112037,CHIFLEY ,50,-37.751478,145.029192
112038,CHIFLEY ,50,-37.749173,145.029577
110815,EAST ,50,-37.711655,144.949964
112047,RAGLAN ,50,-37.751718,145.027704
112048,RAGLAN ,50,-37.751504,145.025735
112039,CHIFLEY ,50,-37.747724,145.029821
112040,CHIFLEY ,50,-37.742792,145.030559
112003,DUNDAS ,50,-37.753449,145.011694
112004,DUNDAS ,50,-37.753813,145.014916
112000,DUNDAS ,50,-37.752436,145.002923
112002,DUNDAS ,50,-37.752907,145.007034
112001,DUNDAS ,50,-37.752691,145.005151
112005,DUNDAS ,50,-37.755066,145.026454
108848,BANYULE ,50,-37.744042,145.086559
108837,BANYULE ,50,-37.743855,145.085093
108849,BANYULE ,50,-37.744424,145.08958
117054,JEFFREY ,50,-37.783121,145.009819
117063,VICTORIA ,50,-37.755829,145.013757
117065,VICTORIA ,50,-37.759651,145.01311
117067,VICTORIA ,50,-37.76495,145.012212
117068,VICTORIA ,50,-37.771178,145.011472
117069,VICTORIA ,50,-37.775853,145.010796
112049,RAGLAN ,50,-37.751397,145.024747
117064,VICTORIA ,50,-37.756627,145.013622
117066,VICTORIA ,50,-37.762067,145.012701
76063,BRUTHEN ,50,-37.746917,145.030464
76064,QUINN ,50,-37.747947,145.032029
76065,SWANSTON ,50,-37.748228,145.032921
76783,CHADDS CREEK ,60,-37.531765,145.267138
76775,COTTLES BRIDGE-STRATHEWEN ,60,-37.555879,145.258453
82943,DOCTORS GULLY ,70,-37.605635,145.139258
82944,DOCTORS GULLY ,70,-37.60575,145.140275
82949,DOCTORS GULLY ,40,-37.606279,145.144902
76781,CHADDS CREEK ,60,-37.537845,145.266255
82947,DOCTORS GULLY ,40,-37.606188,145.144116
76777,COTTLES BRIDGE-STRATHEWEN ,60,-37.552502,145.263406
76799,BOWDEN SPUR ,60,-37.544636,145.275665
77905,CLARKE ,50,-37.776487,144.996884
101632,Arthur ,50,-37.891002,145.071293
77904,CHARLES ,50,-37.776644,144.990572
108716,OHEA ,50,-37.735489,144.944143
108712,OHEA ,50,-37.73485,144.938832
108722,OHEA ,50,-37.735882,144.94779
108713,OHEA ,50,-37.734922,144.939441
87814,BRIDGE ,40,-37.837931,144.94567
87815,BRIDGE ,40,-37.835901,144.942161
86939,RUBICON ,50,-37.72463,145.016045
87809,DOW ,40,-37.840706,144.942173
87830,NOTT ,40,-37.833021,144.945693
87831,NOTT ,40,-37.837665,144.941423
87832,NOTT ,40,-37.834163,144.944639
87846,LIARDET ,40,-37.837161,144.939864
87811,BRIDGE ,40,-37.837291,144.944561
87818,BRIDGE ,40,-37.835067,144.941206
111728,NEWLANDS ,50,-37.714717,144.983594
87929,CRUIKSHANK ,40,-37.838801,144.946564
87931,SPRING ,40,-37.834668,144.942855
91839,BOLDREWOOD ,50,-37.716525,145.02182
91853,DUNNE ,50,-37.713578,145.035256
91855,DUNNE ,50,-37.71582,145.041171
91849,DUNNE ,50,-37.71487,145.022734
86940,RUBICON ,50,-37.724999,145.019437
87819,SPRING ,40,-37.836224,144.945527
111707,BANBURY ,50,-37.708131,144.990108
111682,HUGHES ,50,-37.694382,144.99105
111705,MASSEY ,50,-37.697425,144.990514
111706,MASSEY ,50,-37.705084,144.989925
87826,RAGLAN ,40,-37.83367,144.944428
87842,PRINCES ,40,-37.836075,144.940961
87844,PRINCES ,40,-37.833981,144.944387
111684,HUGHES ,50,-37.699606,144.997698
87927,LYONS ,40,-37.838585,144.943054
87923,DOW ,40,-37.83896,144.943767
87822,BAY ,40,-37.834683,144.945911
87824,RAGLAN ,40,-37.835084,144.946863
91838,BOLDREWOOD ,50,-37.715634,145.021994
91852,DUNNE ,50,-37.713182,145.031735
91854,DUNNE ,50,-37.714725,145.039377
111708,BANBURY ,50,-37.711767,144.989499
111734,HUGHES ,50,-37.696639,144.991896
111683,HUGHES ,50,-37.698587,144.994967
87928,ESPLANADE EAST ,40,-37.838104,144.945266
111726,EDWARDES ,50,-37.714236,144.986441
111735,HUGHES ,50,-37.696932,145.00976
112809,MCKEAN ,40,-37.8218,147.607941
112395,MCKEAN ,40,-37.822839,147.607722
112811,MCKEAN ,40,-37.819772,147.608315
117319,OXFORD ,40,-37.804875,144.984603
117320,CAMBRIDGE ,40,-37.80483,144.985495
115510,SETTLEMENT ,60,-38.136916,145.842771
115513,SETTLEMENT ,60,-38.14058,145.840741
115511,SUMMERHILL ,50,-38.140959,145.841935
114970,ROLLINS ,50,-38.095219,144.323924
116843,OROYA ,40,-38.132465,145.325058
116845,OROYA ,40,-38.132542,145.325711
116300,FISHERIES ,80,-38.181614,145.314126
116304,FISHERIES ,80,-38.188732,145.312698
116306,FISHERIES ,80,-38.19313,145.311815
116285,GLASSCOCKS ,50,-38.063026,145.243676
116302,FISHERIES ,80,-38.184295,145.313588
116296,FISHERIES ,80,-38.173309,145.315792
116287,GLASSCOCKS ,50,-38.063237,145.245396
116292,FISHERIES ,80,-38.164345,145.31759
116290,FISHERIES ,80,-38.161711,145.318131
115515,TILBURN ,80,-37.779509,144.779568
115516,TILBURN ,60,-37.78125,144.787897
102248,NANKERVIS ,80,-36.828481,144.301757
115468,TILBURN ,80,-37.778254,144.775011
96239,BISH ,80,-35.311258,143.52429
96284,WAITCHIE ,100,-35.365828,143.105178
96289,WAITCHIE ,80,-35.364875,143.099309
96700,CARLSRUHE CENTRAL ,80,-37.288559,144.463936
96702,CARLSRUHE CENTRAL ,100,-37.289162,144.468966
96238,BISH ,80,-35.310368,143.524442
96242,BISH ,100,-35.315357,143.523589
96701,CARLSRUHE CENTRAL ,80,-37.288414,144.462819
96707,LAURISTON ,80,-37.237508,144.412005
96693,BRIDGEWATER-RAYWOOD ,80,-36.54551,144.193384
96323,MOONDAH ,100,-35.041178,142.884869
96288,WAITCHIE ,80,-35.364704,143.09823
96271,MEATIAN WEST ,80,-35.574934,143.337305
96272,MEATIAN WEST ,80,-35.574939,143.338405
96698,RUSSELLS ,100,-37.322159,144.500063
96695,FOGARTYS ,80,-36.545534,144.200696
96708,LAURISTON ,100,-37.237857,144.41732
96692,BRIDGEWATER-RAYWOOD ,80,-36.545509,144.194504
96267,MEATIAN EAST ,100,-35.57494,143.343385
96706,LAURISTON ,80,-37.237636,144.413127
114199,GUYS HILL ,60,-36.799672,144.332123
114201,GUYS HILL ,60,-36.800433,144.332904
116684,LIDDIARD ,100,-38.213123,146.549559
117458,MARQUIS ,40,-37.862753,145.078281
117460,Y ,40,-37.862903,145.079504
117453,JOHNSTON ,40,-37.862455,145.075883
117462,WELFARE ,40,-37.86315,145.081299
117479,WARD ,40,-37.863783,145.079643
117487,MUNRO ,40,-37.863463,145.07636
119482,YARRAGON-SHADY CREEK ,60,-38.199294,146.068607
119483,YARRAGON-SHADY CREEK ,60,-38.198238,146.068822
117093,RIVER ,80,-35.306388,143.56959
117083,RIVER ,60,-35.324895,143.560788
117088,RIVER ,80,-35.313488,143.566135
117090,RIVER ,80,-35.31046,143.566892
117034,RIVER ,50,-35.175678,143.382077
117037,RIVER ,50,-35.180882,143.381562
117084,RIVER ,60,-35.319216,143.562073
117085,RIVER ,60,-35.316978,143.562457
116957,MORGAN ,80,-37.603859,143.824035
116958,ROSS CREEK ,60,-37.605054,143.820645
118616,Bonds ,50,-37.634736,144.875938
120733,WALKERVILLE ,60,-38.830421,145.993782
120735,ACACIA ,60,-38.827895,145.99869
120740,FISH CREEK-WALKERVILLE ,60,-38.81884,146.001723
120737,ACACIA ,60,-38.822445,146.0005
120214,Dwarroon ,60,-38.341013,142.652744
120209,Dwarroon ,60,-38.336034,142.653728
120210,DWARROON ,60,-38.338129,142.653314
